nj,nyc,app_date_d,pre,post,storeid,chain_id,center,crimbox,crime,drugcrime,propertycrime,ged,empgap,white,black,remover,noncomplier_store,balanced,response,response_date_d,daystoresponse,interview,cogroup_comb,cogroup_njnyc,post_cogroup_njnyc,white_cogroup_njnyc,ged_cogroup_njnyc,empgap_cogroup_njnyc,box_white,pre_white,post_white,white_nj,post_remover_ged,post_ged,remover_ged,post_remover_empgap,post_empgap,remover_empgap,post_remover_white,post_remover,remover_white,raerror,retail,num_stores,avg_salesvolume,avg_num_employees,retail_white,retail_post,retail_post_white,percblack,percwhite,tot_crime_rate,nocrimbox,nocrime_box,nocrime_pre,response_white,response_black,response_ged,response_hsd,response_empgap,response_noempgap
1,0,2015-05-08,0,1,1346,231,133,0,1,0,1,1,1,0,1,0,0,0,0,NA,NA,0,231,91,91,0,91,91,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,450,3363.7533333333336,11.177777777777777,0,1,0,0.16483516991138458,0.7888540029525757,22.212677001953125,1,0,0,NA,0,0,NA,0,NA
1,0,2015-02-14,1,0,1346,231,133,0,0,0,0,1,0,0,1,0,0,0,0,NA,NA,0,231,91,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,450,3363.7533333333336,11.177777777777777,0,0,0,0.16483516991138458,0.7888540029525757,22.212677001953125,1,0,1,NA,0,0,NA,NA,0
1,0,2015-05-14,0,1,1346,231,133,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,0,231,91,91,91,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,450,3363.7533333333336,11.177777777777777,1,1,1,0.16483516991138458,0.7888540029525757,22.212677001953125,1,0,0,0,NA,NA,0,NA,0
1,0,2015-05-07,0,1,1347,231,135,0,0,0,0,1,1,0,1,0,0,0,0,NA,NA,0,231,91,91,0,91,91,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,450,3363.7533333333336,11.177777777777777,0,1,0,0.0016816143179312348,0.931614339351654,30.401161193847656,1,0,0,NA,0,0,NA,0,NA
1,0,2015-02-18,1,0,1348,231,138,0,0,0,0,0,1,0,1,0,0,0,0,NA,NA,0,231,91,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,450,3363.7533333333336,11.177777777777777,0,0,0,0.18342643976211548,0.7672253251075745,41.74950408935547,1,0,1,NA,0,NA,0,0,NA
1,0,2015-02-14,1,0,1348,231,138,0,1,0,1,1,0,1,0,0,0,0,0,NA,NA,0,231,91,0,91,91,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,450,3363.7533333333336,11.177777777777777,1,0,0,0.18342643976211548,0.7672253251075745,41.74950408935547,1,0,0,0,NA,0,NA,NA,0
1,0,2015-02-08,1,0,1349,231,116,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,0,231,91,0,91,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,450,3363.7533333333336,11.177777777777777,1,0,0,0.1510695219039917,0.5708556175231934,19.635295867919922,1,0,1,0,NA,NA,0,NA,0
1,0,2015-02-14,1,0,1349,231,116,0,1,1,0,1,1,0,1,0,0,0,0,NA,NA,0,231,91,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,450,3363.7533333333336,11.177777777777777,0,0,0,0.1510695219039917,0.5708556175231934,19.635295867919922,1,0,0,NA,0,0,NA,0,NA
1,0,2015-02-15,1,0,1350,231,104,0,1,1,0,1,0,0,1,0,0,0,0,NA,NA,0,231,91,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,450,3363.7533333333336,11.177777777777777,0,0,0,0,0.884416937828064,12.016229629516602,1,0,0,NA,0,0,NA,NA,0
1,0,2015-05-21,0,1,1350,231,104,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,0,231,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,450,3363.7533333333336,11.177777777777777,0,1,0,0,0.884416937828064,12.016229629516602,1,0,0,NA,0,NA,0,NA,0
1,0,2015-02-20,1,0,1350,231,104,0,0,0,0,1,1,1,0,0,0,0,0,NA,NA,0,231,91,0,91,91,91,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,450,3363.7533333333336,11.177777777777777,1,0,0,0,0.884416937828064,12.016229629516602,1,0,1,0,NA,0,NA,0,NA
1,0,2015-02-14,1,0,1351,231,125,0,0,0,0,0,1,0,1,0,0,0,0,NA,NA,0,231,91,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,450,3363.7533333333336,11.177777777777777,0,0,0,0.023715414106845856,0.9660078883171082,12.016229629516602,1,0,1,NA,0,NA,0,0,NA
1,0,2015-06-01,0,1,1352,231,105,0,1,1,0,1,1,1,0,0,0,0,0,NA,NA,0,231,91,91,91,91,91,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,450,3363.7533333333336,11.177777777777777,1,1,1,0,0.537936270236969,14.409221649169922,1,0,0,0,NA,0,NA,0,NA
1,0,2015-06-01,0,1,1352,231,105,0,0,0,0,1,0,0,1,0,0,0,0,NA,NA,0,231,91,91,0,91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,450,3363.7533333333336,11.177777777777777,0,1,0,0,0.537936270236969,14.409221649169922,1,0,0,NA,0,0,NA,NA,0
1,0,2015-02-20,1,0,1353,231,104,0,0,0,0,1,1,1,0,0,0,0,0,NA,NA,0,231,91,0,91,91,91,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,450,3363.7533333333336,11.177777777777777,1,0,0,0.10199999809265137,0.7099999785423279,54.79996109008789,1,0,1,0,NA,0,NA,0,NA
1,0,2015-05-21,0,1,1353,231,104,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,0,231,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,450,3363.7533333333336,11.177777777777777,0,1,0,0.10199999809265137,0.7099999785423279,54.79996109008789,1,0,0,NA,0,NA,0,NA,0
1,0,2015-02-15,1,0,1353,231,104,0,1,1,0,1,0,0,1,0,0,0,0,NA,NA,0,231,91,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,450,3363.7533333333336,11.177777777777777,0,0,0,0.10199999809265137,0.7099999785423279,54.79996109008789,1,0,0,NA,0,0,NA,NA,0
1,0,2015-05-07,0,1,1354,233,127,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,0,90002,123,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4545.806451612903,66.29032258064517,0,0,0,0.06810035556554794,0.4970131516456604,79.9858169555664,1,0,0,NA,0,NA,0,NA,0
1,0,2015-05-14,0,1,1354,233,127,0,1,0,1,1,1,1,0,0,0,0,0,NA,NA,0,90002,123,123,123,123,123,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,31,4545.806451612903,66.29032258064517,0,0,0,0.06810035556554794,0.4970131516456604,79.9858169555664,1,0,0,0,NA,0,NA,0,NA
1,0,2015-02-15,1,0,1354,233,127,0,0,0,0,0,0,1,0,0,0,0,1,20163,NA,1,90002,123,0,123,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,31,4545.806451612903,66.29032258064517,0,0,0,0.06810035556554794,0.4970131516456604,79.9858169555664,1,0,1,1,NA,NA,1,NA,1
1,0,2015-02-08,1,0,1355,234,114,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,90005,126,0,126,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0.02472187951207161,0.6786155700683594,22.206043243408203,1,0,0,0,NA,NA,0,NA,0
1,0,2015-05-20,0,1,1355,234,114,0,0,0,0,0,1,1,0,0,0,0,0,NA,NA,0,90005,126,126,126,0,126,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,0,0,0,0.02472187951207161,0.6786155700683594,22.206043243408203,1,0,0,0,NA,NA,0,0,NA
1,0,2015-02-14,1,0,1355,234,114,0,0,0,0,1,1,0,1,0,0,0,0,NA,NA,0,90005,126,0,0,126,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0.02472187951207161,0.6786155700683594,22.206043243408203,1,0,1,NA,0,0,NA,0,NA
1,0,2015-02-20,1,0,1357,236,114,1,1,0,1,0,1,0,1,0,1,0,1,20150,NA,1,90001,120,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0.48676469922065735,10.488212585449219,0,0,0,NA,1,NA,1,1,NA
1,0,2015-05-21,0,1,1357,236,114,1,0,0,0,0,1,1,0,0,1,0,1,20236,NA,1,90001,120,120,120,0,120,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0.48676469922065735,10.488212585449219,0,1,0,1,NA,NA,1,1,NA
1,0,2015-02-14,1,0,1357,236,114,1,0,0,0,1,0,1,0,0,1,0,1,20148,NA,1,90001,120,0,120,120,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0.48676469922065735,10.488212585449219,0,1,1,1,NA,1,NA,NA,1
1,0,2015-02-22,1,0,1358,239,103,0,1,0,1,1,0,1,0,0,0,1,1,20158,NA,1,90024,147,0,147,147,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,30,29828.033333333333,127.66666666666667,1,0,0,0.2855055630207062,0.5987726449966431,17.670330047607422,1,0,0,1,NA,1,NA,NA,1
1,0,2015-05-07,0,1,1358,239,103,0,0,0,0,0,1,1,0,0,0,1,1,20216,NA,1,90024,147,147,147,0,147,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,30,29828.033333333333,127.66666666666667,1,1,1,0.2855055630207062,0.5987726449966431,17.670330047607422,1,0,0,1,NA,NA,1,1,NA
1,0,2015-06-10,0,1,1358,239,103,0,1,0,1,0,0,0,1,0,0,1,0,NA,NA,0,90024,147,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,29828.033333333333,127.66666666666667,0,1,0,0.2855055630207062,0.5987726449966431,17.670330047607422,1,0,0,NA,0,NA,0,NA,0
1,0,2015-02-07,1,0,1358,239,103,0,0,0,0,0,1,0,1,0,0,1,0,NA,NA,0,90024,147,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,29828.033333333333,127.66666666666667,0,0,0,0.2855055630207062,0.5987726449966431,17.670330047607422,1,0,1,NA,0,NA,0,0,NA
1,0,2015-02-15,1,0,1359,239,104,0,1,1,0,1,0,1,0,0,0,1,1,20142,NA,1,90024,147,0,147,147,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,30,29828.033333333333,127.66666666666667,1,0,0,0.06378986686468124,0.8414633870124817,50.734619140625,1,0,0,1,NA,1,NA,NA,1
1,0,2015-02-20,1,0,1359,239,104,0,0,0,0,0,1,0,1,0,0,1,0,NA,NA,0,90024,147,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,29828.033333333333,127.66666666666667,0,0,0,0.06378986686468124,0.8414633870124817,50.734619140625,1,0,1,NA,0,NA,0,0,NA
1,0,2015-05-18,0,1,1359,239,104,0,0,0,0,0,0,1,0,0,0,1,1,20251,NA,0,90024,147,147,147,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,30,29828.033333333333,127.66666666666667,1,1,1,0.06378986686468124,0.8414633870124817,50.734619140625,1,0,0,1,NA,NA,1,NA,1
1,0,2015-05-21,0,1,1359,239,104,0,1,1,0,1,1,0,1,0,0,1,0,NA,NA,0,90024,147,147,0,147,147,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,30,29828.033333333333,127.66666666666667,0,1,0,0.06378986686468124,0.8414633870124817,50.734619140625,1,0,0,NA,0,0,NA,0,NA
1,0,2015-02-07,1,0,1360,239,111,0,0,0,0,0,1,0,1,0,0,0,0,NA,NA,0,90024,147,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,29828.033333333333,127.66666666666667,0,0,0,0.1515345275402069,0.13107417523860931,25.147340774536133,1,0,1,NA,0,NA,0,0,NA
1,0,2015-05-19,0,1,1360,239,111,0,0,0,0,1,1,0,1,0,0,0,0,NA,NA,0,90024,147,147,0,147,147,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,30,29828.033333333333,127.66666666666667,0,1,0,0.1515345275402069,0.13107417523860931,25.147340774536133,1,0,0,NA,0,0,NA,0,NA
1,0,2015-05-11,0,1,1360,239,111,0,1,0,1,0,0,1,0,0,0,0,1,20219,NA,1,90024,147,147,147,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,30,29828.033333333333,127.66666666666667,1,1,1,0.1515345275402069,0.13107417523860931,25.147340774536133,1,0,0,1,NA,NA,1,NA,1
1,0,2015-02-01,1,0,1361,239,114,0,0,0,0,1,0,1,0,0,0,1,0,NA,NA,0,90024,147,0,147,147,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,30,29828.033333333333,127.66666666666667,1,0,0,0.3492586612701416,0.5420098900794983,18.641157150268555,1,0,1,0,NA,0,NA,NA,0
1,0,2015-02-02,1,0,1361,239,114,0,1,0,1,1,1,0,1,0,0,1,0,NA,NA,0,90024,147,0,0,147,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,29828.033333333333,127.66666666666667,0,0,0,0.3492586612701416,0.5420098900794983,18.641157150268555,1,0,0,NA,0,0,NA,0,NA
1,0,2015-05-13,0,1,1361,239,114,0,1,0,1,0,0,1,0,0,0,1,1,20228,NA,1,90024,147,147,147,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,30,29828.033333333333,127.66666666666667,1,1,1,0.3492586612701416,0.5420098900794983,18.641157150268555,1,0,0,1,NA,NA,1,NA,1
1,0,2015-05-13,0,1,1361,239,114,0,0,0,0,1,1,0,1,0,0,1,1,20228,NA,1,90024,147,147,0,147,147,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,30,29828.033333333333,127.66666666666667,0,1,0,0.3492586612701416,0.5420098900794983,18.641157150268555,1,0,0,NA,1,1,NA,1,NA
1,0,2015-02-14,1,0,1362,239,115,0,0,0,0,1,0,0,1,0,0,1,0,NA,NA,0,90024,147,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,29828.033333333333,127.66666666666667,0,0,0,0.08103813230991364,0.5233050584793091,39.45796585083008,1,0,1,NA,0,0,NA,NA,0
1,0,2015-05-13,0,1,1362,239,115,0,0,0,0,0,1,1,0,0,0,1,1,20244,NA,1,90024,147,147,147,0,147,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,30,29828.033333333333,127.66666666666667,1,1,1,0.08103813230991364,0.5233050584793091,39.45796585083008,1,0,0,1,NA,NA,1,1,NA
1,0,2015-02-08,1,0,1362,239,115,0,1,0,1,0,1,1,0,0,0,1,0,NA,NA,0,90024,147,0,147,0,147,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,30,29828.033333333333,127.66666666666667,1,0,0,0.08103813230991364,0.5233050584793091,39.45796585083008,1,0,0,0,NA,NA,0,0,NA
1,0,2015-05-26,0,1,1362,239,115,0,1,1,0,1,0,0,1,0,0,1,0,NA,NA,0,90024,147,147,0,147,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,30,29828.033333333333,127.66666666666667,0,1,0,0.08103813230991364,0.5233050584793091,39.45796585083008,1,0,0,NA,0,0,NA,NA,0
1,0,2015-02-14,1,0,1363,239,116,0,1,0,1,1,1,0,1,0,0,1,0,NA,NA,0,90024,147,0,0,147,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,29828.033333333333,127.66666666666667,0,0,0,0,0.9304123520851135,21.68453598022461,1,0,0,NA,0,0,NA,0,NA
1,0,2015-06-09,0,1,1363,239,116,0,0,0,0,1,1,1,0,0,0,1,1,20262,NA,0,90024,147,147,147,147,147,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,30,29828.033333333333,127.66666666666667,1,1,1,0,0.9304123520851135,21.68453598022461,1,0,0,1,NA,1,NA,1,NA
1,0,2015-05-26,0,1,1363,239,116,0,1,0,1,1,0,0,1,0,0,1,0,NA,NA,0,90024,147,147,0,147,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,30,29828.033333333333,127.66666666666667,0,1,0,0,0.9304123520851135,21.68453598022461,1,0,0,NA,0,0,NA,NA,0
1,0,2015-02-02,1,0,1363,239,116,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,0,90024,147,0,147,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,30,29828.033333333333,127.66666666666667,1,0,0,0,0.9304123520851135,21.68453598022461,1,0,1,0,NA,NA,0,NA,0
1,0,2015-05-12,0,1,1364,239,125,0,0,0,0,0,1,0,1,0,0,0,0,NA,NA,0,90024,147,147,0,0,147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,30,29828.033333333333,127.66666666666667,0,1,0,0.09090909361839294,0.7623966932296753,27.703672409057617,1,0,0,NA,0,NA,0,0,NA
1,0,2015-05-22,0,1,1364,239,125,0,1,0,1,1,0,1,0,0,0,0,0,NA,NA,0,90024,147,147,147,147,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,30,29828.033333333333,127.66666666666667,1,1,1,0.09090909361839294,0.7623966932296753,27.703672409057617,1,0,0,0,NA,0,NA,NA,0
1,0,2015-02-14,1,0,1364,239,125,0,0,0,0,1,0,1,0,0,0,0,0,NA,NA,0,90024,147,0,147,147,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,30,29828.033333333333,127.66666666666667,1,0,0,0.09090909361839294,0.7623966932296753,27.703672409057617,1,0,1,0,NA,0,NA,NA,0
1,0,2015-05-08,0,1,1365,239,105,0,0,0,0,1,1,1,0,0,0,0,1,20219,NA,0,90024,147,147,147,147,147,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,30,29828.033333333333,127.66666666666667,1,1,1,0.15799087285995483,0.4986301362514496,8,1,0,0,1,NA,1,NA,1,NA
1,0,2015-02-15,1,0,1365,239,105,0,0,0,0,1,0,1,0,0,0,0,0,NA,NA,0,90024,147,0,147,147,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,30,29828.033333333333,127.66666666666667,1,0,0,0.15799087285995483,0.4986301362514496,8,1,0,1,0,NA,0,NA,NA,0
1,0,2015-02-06,1,0,1366,239,132,0,0,0,0,0,0,0,1,0,0,0,1,20155,NA,1,90024,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,29828.033333333333,127.66666666666667,0,0,0,0.36563345789909363,0.2639181315898895,16.920207977294922,1,0,1,NA,1,NA,1,NA,1
1,0,2015-02-14,1,0,1366,239,132,0,1,0,1,1,1,1,0,0,0,0,1,20135,NA,1,90024,147,0,147,147,147,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,30,29828.033333333333,127.66666666666667,1,0,0,0.36563345789909363,0.2639181315898895,16.920207977294922,1,0,0,1,NA,1,NA,1,NA
1,0,2015-05-08,0,1,1366,239,132,0,0,0,0,0,1,0,1,0,0,0,1,20223,NA,0,90024,147,147,0,0,147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,30,29828.033333333333,127.66666666666667,0,1,0,0.36563345789909363,0.2639181315898895,16.920207977294922,1,0,0,NA,1,NA,1,1,NA
1,0,2015-06-01,0,1,1367,239,138,0,1,1,0,1,1,1,0,0,0,1,1,20251,NA,0,90024,147,147,147,147,147,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,30,29828.033333333333,127.66666666666667,1,1,1,0.25013333559036255,0.3984000086784363,41.74950408935547,1,0,0,1,NA,1,NA,1,NA
1,0,2015-05-05,0,1,1367,239,138,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA,0,90024,147,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,29828.033333333333,127.66666666666667,0,1,0,0.25013333559036255,0.3984000086784363,41.74950408935547,1,0,0,NA,0,NA,0,NA,0
1,0,2015-02-08,1,0,1367,239,138,0,1,1,0,1,1,1,0,0,0,1,0,NA,NA,0,90024,147,0,147,147,147,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,30,29828.033333333333,127.66666666666667,1,0,0,0.25013333559036255,0.3984000086784363,41.74950408935547,1,0,0,0,NA,0,NA,0,NA
1,0,2015-02-22,1,0,1367,239,138,0,0,0,0,0,0,0,1,0,0,1,1,20156,NA,0,90024,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,29828.033333333333,127.66666666666667,0,0,0,0.25013333559036255,0.3984000086784363,41.74950408935547,1,0,1,NA,1,NA,1,NA,1
1,0,2015-02-20,1,0,1368,239,140,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA,0,90024,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,29828.033333333333,127.66666666666667,0,0,0,0.07264573872089386,0.08026906102895737,21.57744026184082,1,0,1,NA,0,NA,0,NA,0
1,0,2015-02-15,1,0,1368,239,140,0,1,0,1,1,1,1,0,0,0,1,0,NA,NA,0,90024,147,0,147,147,147,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,30,29828.033333333333,127.66666666666667,1,0,0,0.07264573872089386,0.08026906102895737,21.57744026184082,1,0,0,0,NA,0,NA,0,NA
1,0,2015-05-11,0,1,1368,239,140,0,0,0,0,0,1,0,1,0,0,1,0,NA,NA,0,90024,147,147,0,0,147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,30,29828.033333333333,127.66666666666667,0,1,0,0.07264573872089386,0.08026906102895737,21.57744026184082,1,0,0,NA,0,NA,0,0,NA
1,0,2015-05-19,0,1,1368,239,140,0,1,1,0,1,0,1,0,0,0,1,0,NA,NA,0,90024,147,147,147,147,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,30,29828.033333333333,127.66666666666667,1,1,1,0.07264573872089386,0.08026906102895737,21.57744026184082,1,0,0,0,NA,0,NA,NA,0
1,0,2015-02-01,1,0,1370,241,128,1,1,0,1,1,0,1,0,1,0,0,0,NA,NA,0,241,93,0,93,93,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,158,57933.303797468354,211.1012658227848,1,0,0,0.01659388653934002,0.9737991094589233,34.24821090698242,0,0,0,0,NA,0,NA,NA,0
1,0,2015-02-01,1,0,1370,241,128,1,0,0,0,1,1,0,1,1,0,0,0,NA,NA,0,241,93,0,0,93,93,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,158,57933.303797468354,211.1012658227848,0,0,0,0.01659388653934002,0.9737991094589233,34.24821090698242,0,1,1,NA,0,0,NA,0,NA
1,0,2015-05-12,0,1,1371,241,127,0,0,0,0,1,0,0,1,0,0,1,0,NA,NA,0,241,92,92,0,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,158,57933.303797468354,211.1012658227848,0,1,0,0.01659388653934002,0.9737991094589233,34.24821090698242,1,0,0,NA,0,0,NA,NA,0
1,0,2015-05-12,0,1,1371,241,127,0,1,0,1,1,1,1,0,0,0,1,0,NA,NA,0,241,92,92,92,92,92,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,158,57933.303797468354,211.1012658227848,1,1,1,0.01659388653934002,0.9737991094589233,34.24821090698242,1,0,0,0,NA,0,NA,0,NA
1,0,2015-02-15,1,0,1371,241,127,0,1,0,1,1,0,0,1,0,0,1,0,NA,NA,0,241,92,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,158,57933.303797468354,211.1012658227848,0,0,0,0.01659388653934002,0.9737991094589233,34.24821090698242,1,0,0,NA,0,0,NA,NA,0
1,0,2015-02-15,1,0,1371,241,127,0,0,0,0,1,1,1,0,0,0,1,1,20139,NA,0,241,92,0,92,92,92,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,158,57933.303797468354,211.1012658227848,1,0,0,0.01659388653934002,0.9737991094589233,34.24821090698242,1,0,1,1,NA,1,NA,1,NA
1,0,2015-06-09,0,1,1372,241,111,0,1,0,1,1,0,1,0,1,0,0,0,NA,NA,0,241,93,93,93,93,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,158,57933.303797468354,211.1012658227848,1,1,1,0.05209742859005928,0.5460081100463867,14.857583045959473,1,0,0,0,NA,0,NA,NA,0
1,0,2015-02-07,1,0,1372,241,111,1,1,0,1,0,1,0,1,1,0,0,0,NA,NA,0,241,93,0,0,0,93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,158,57933.303797468354,211.1012658227848,0,0,0,0.05209742859005928,0.5460081100463867,14.857583045959473,0,0,0,NA,0,NA,0,0,NA
1,0,2015-05-25,0,1,1372,241,111,0,0,0,0,0,1,0,1,1,0,0,1,20234,NA,0,241,93,93,0,0,93,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,158,57933.303797468354,211.1012658227848,0,1,0,0.05209742859005928,0.5460081100463867,14.857583045959473,1,0,0,NA,1,NA,1,1,NA
1,0,2015-02-07,1,0,1373,241,135,1,0,0,0,1,1,0,1,1,0,0,0,NA,NA,0,241,93,0,0,93,93,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,158,57933.303797468354,211.1012658227848,0,0,0,0.013698630034923553,0.9719504117965698,6.690454959869385,0,1,1,NA,0,0,NA,0,NA
1,0,2015-05-18,0,1,1373,241,135,0,1,0,1,0,1,0,1,1,0,0,0,NA,NA,0,241,93,93,0,0,93,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,158,57933.303797468354,211.1012658227848,0,1,0,0.013698630034923553,0.9719504117965698,6.690454959869385,1,0,0,NA,0,NA,0,0,NA
1,0,2015-05-11,0,1,1373,241,135,0,0,0,0,1,0,1,0,1,0,0,1,20220,NA,0,241,93,93,93,93,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,158,57933.303797468354,211.1012658227848,1,1,1,0.013698630034923553,0.9719504117965698,6.690454959869385,1,0,0,1,NA,1,NA,NA,1
1,0,2015-05-14,0,1,1374,241,121,0,1,1,0,1,1,0,1,1,0,1,0,NA,NA,0,241,93,93,0,93,93,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,158,57933.303797468354,211.1012658227848,0,1,0,0.1741602122783661,0.5762273669242859,NA,1,0,0,NA,0,0,NA,0,NA
1,0,2015-05-14,0,1,1374,241,121,0,0,0,0,0,0,1,0,1,0,1,0,NA,NA,0,241,93,93,93,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,158,57933.303797468354,211.1012658227848,1,1,1,0.1741602122783661,0.5762273669242859,NA,1,0,0,0,NA,NA,0,NA,0
1,0,2015-02-01,1,0,1374,241,121,1,0,0,0,1,1,1,0,1,0,1,0,NA,NA,0,241,93,0,93,93,93,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,158,57933.303797468354,211.1012658227848,1,0,0,0.1741602122783661,0.5762273669242859,NA,0,1,1,0,NA,0,NA,0,NA
1,0,2015-02-01,1,0,1374,241,121,1,1,1,0,0,0,0,1,1,0,1,0,NA,NA,0,241,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,158,57933.303797468354,211.1012658227848,0,0,0,0.1741602122783661,0.5762273669242859,NA,0,0,0,NA,0,NA,0,NA,0
1,0,2015-05-24,0,1,1375,241,106,0,0,0,0,1,1,0,1,0,0,0,0,NA,NA,0,241,92,92,0,92,92,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,158,57933.303797468354,211.1012658227848,0,1,0,0.003144653979688883,0.9630503058433533,44.81255340576172,1,0,0,NA,0,0,NA,0,NA
